,Job_Link,Response
106,https://www.naukri.com/job-listings-Looking-for-DATA-Analyst-Stasia-Chennai-6-to-10-years-101017005135?src=jobsearchDesk&sid=1508324091777&xp=7,<Response [200]>
107,https://www.naukri.com/job-listings-Data-Analyst-US-Technology-International-Pvt-Ltd-Bengaluru-2-to-7-years-290917900898?src=jobsearchDesk&sid=1508324091777&xp=8,<Response [200]>
108,https://www.naukri.com/job-listings-Data-Analyst-3-6-Yrs-Mumbai-Location-Careernet-Technologies-Pvt-Ltd-Mumbai-3-to-6-years-030817007213?src=jobsearchDesk&sid=1508324091777&xp=9,<Response [200]>
109,https://www.naukri.com/job-listings-Senior-Associate-Marketing-Strategy-Analysis-Data-Analyst-Sapient-Gurgaon-Gurgaon-4-to-8-years-280917901543?src=jobsearchDesk&sid=1508324091777&xp=10,<Response [200]>
110,https://www.naukri.com/job-listings-Opportunity-for-Data-Analyst-Pune-Confidential-Pune-1-to-3-years-130117006934?src=jobsearchDesk&sid=1508324091777&xp=11,<Response [200]>
111,https://www.naukri.com/job-listings-Data-Analyst-with-UK-Based-Company-FE-Financial-Express-UK-Chennai-0-to-1-years-010817005191?src=jobsearchDesk&sid=1508324091777&xp=12,<Response [200]>
112,https://www.naukri.com/job-listings-Data-Analyst-with-ETL-Shaw-Academy-Bengaluru-5-to-10-years-260917004409?src=jobsearchDesk&sid=1508324091777&xp=13,<Response [200]>
113,https://www.naukri.com/job-listings-Data-Analyst-sql-SAS-R-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Bengaluru-1-to-3-years-030817001157?src=jobsearchDesk&sid=1508324091777&xp=14,<Response [200]>
114,https://www.naukri.com/job-listings-Data-Analysts-AppZoy-Technologies-Private-Limited-Bengaluru-Sector-1-HSR-Layout-2-0-to-2-years-091017005835?src=jobsearchDesk&sid=1508324091777&xp=15,<Response [200]>
115,https://www.naukri.com/job-listings-Excellent-Opportunity-for-Data-Analyst-Data-Conversion-Buzzworks-Business-Services-Pvt-Ltd-Chennai-0-to-3-years-051017002093?src=jobsearchDesk&sid=1508324091777&xp=16,<Response [200]>
